-45.01961834266589,144.80703445152696,21.330704338789616,-46.02081805607005,37.06677359011658,151.84932210313377,-123.3369925116713,87.23015981731214,61.95837560158522,-54.29165662911292
24.074415348053236,101.69086651877089,79.86791778668115,7.798114249377022,0.12980566398277915,47.295483098299094,128.91957675150255,-37.6918541859875,77.16463989103146,-60.7624356899564
65.8254396892347,20.823062835828523,92.35040757825388,-32.74272733173977,-3.621408244456191,-123.19099655367307,-198.62662740410906,-92.07577525882714,15.626353001760918,-23.94908778276003
138.48006306469367,57.33378586950812,-5.341145854799734,-77.85414549877476,53.06220762565373,-126.81035590829234,36.427210917023736,-31.21615542615953,-72.69622345674705,-119.91976290526856
-78.13649428409943,-2.8246631294835822,61.16110769403855,-117.01822886981724,69.18223123194899,-172.2622304311839,36.626790119161186,71.17474719867657,10.8062658200135,4.980048959480072
-161.5495440035707,18.12835429718207,34.935414158363486,-97.67600710184679,-135.7779187067436,-1.1484563605850582,-94.96368982623778,-92.72177089820693,98.14816187711432,104.13171611851665
50.94800781243765,-69.76968276876339,-147.1622383741033,-124.9188050567791,140.45534751105444,128.57700632211788,15.862953802632106,-36.01563962572712,75.34225320441638,14.736783662640725
-45.04221422658412,47.1316541510503,-135.38803672877825,-103.15270626631863,29.887434867816765,16.779681500400955,-146.45122430806663,-2.3086579063547106,97.9097078563226,81.00401138889607
-0.022922402518609886,19.45862940452767,-90.36518413258099,6.019959502886522,68.8336063755246,-9.015598924751146,32.93854951499591,76.34275244715376,-41.35528538476834,-20.15890512254329
-13.087709294948311,-0.98800312180839,-56.078778308926275,-26.575476796972012,47.274755877982386,-24.241017828002768,71.64151373469512,93.37320296857209,-159.57862585242,22.050340647688117
