-15582.985337202412,11921.398137901928,-5973.215252788404,7865.521448904199,-16477.826665379704,21245.697569197386,-796.0924214734534,-3112.8289356204286,11540.211467562218,7351.0730000501735
-2118.919378451688,-17334.188580341917,-5248.003421983629,-2046.9519788482526,6299.7245558512805,-496.78766247794624,-4009.9084570796877,-3100.5956620764896,-1248.2978298627595,-3287.600350900599
19733.142977874824,-21.74672484813425,13566.510807385881,3195.512383873922,679.725228184068,-24028.396704527193,-16914.21234733973,7188.485774144813,-5691.93438982435,3584.53097693602
4490.112878291273,3301.9329810964064,9904.019073727999,8145.107737217755,12840.877011791854,6149.756543713369,-20159.08163396718,4376.258065294383,15852.028669696341,-240.84661436226634
-8764.025612843248,-21675.962863313936,-15459.01864595232,812.3407611438972,2133.124707852945,957.2371771832591,-5086.097385339503,-3524.4802007400117,-5451.766669239345,1038.6078649552528
5716.488664920803,-16021.394477689859,-13238.776294085503,5179.684451571956,-185.33045562485222,-28742.86129811739,943.1632012628997,19559.266109457796,-24099.21800869604,18204.973382477747
378.59062211905257,3089.723659989351,-6129.787714383272,3256.3077761318877,-3336.41160357893,-2179.794529754664,-11329.470477212479,7923.703674964294,2763.3845765794185,15196.202843678226
8110.482822964397,-9869.628602948824,-5074.382753520946,11085.055059379385,8364.667800394645,-7599.686251803052,-9526.658821111378,18375.448220878956,443.55090316077985,12295.78657221231
-11077.19994960706,6479.864117823954,-6557.823911026592,-3407.5709390764146,-4067.7179931957903,12936.178488542162,-2194.303387818445,-11751.797218274853,8231.933305005874,1824.0307274544175
-7783.913788448797,6323.086306136311,5690.396797132175,-1111.7130895988907,-10287.902374987956,7368.841218681849,-3118.3281704360766,-6616.895335334675,5377.272771276463,-2129.816780109253
